MATCHUP,GAME_ID,SEASON,GAME_DATE,HOME_TEAM_NICKNAME,HOME_TEAM_ID,AWAY_TEAM_NICKNAME,AWAY_TEAM_ID
11/25/2022 Kings at Celtics,22200275,2022-23,2022-11-25, Celtics,1610612738, Kings,1610612758
11/23/2022 Mavericks at Celtics,22200264,2022-23,2022-11-23, Celtics,1610612738, Mavericks,1610612742
11/21/2022 Celtics at Bulls,22200250,2022-23,2022-11-21, Bulls,1610612741, Celtics,1610612738
11/18/2022 Celtics at Pelicans,22200231,2022-23,2022-11-18, Pelicans,1610612740, Celtics,1610612738
11/14/2022 Thunder at Celtics,22200201,2022-23,2022-11-14, Celtics,1610612738, Thunder,1610612760
11/12/2022 Celtics at Pistons,22200186,2022-23,2022-11-12, Pistons,1610612765, Celtics,1610612738
11/11/2022 Nuggets at Celtics,22200176,2022-23,2022-11-11, Celtics,1610612738, Nuggets,1610612743
11/09/2022 Pistons at Celtics,22200163,2022-23,2022-11-09, Celtics,1610612738, Pistons,1610612765
11/07/2022 Celtics at Grizzlies,22200152,2022-23,2022-11-07, Grizzlies,1610612763, Celtics,1610612738
11/05/2022 Celtics at Knicks,22200135,2022-23,2022-11-05, Knicks,1610612752, Celtics,1610612738
11/04/2022 Bulls at Celtics,22200124,2022-23,2022-11-04, Celtics,1610612738, Bulls,1610612741
11/02/2022 Celtics at Cavaliers,22200107,2022-23,2022-11-02, Cavaliers,1610612739, Celtics,1610612738
10/30/2022 Wizards at Celtics,22200089,2022-23,2022-10-30, Celtics,1610612738, Wizards,1610612764
10/28/2022 Cavaliers at Celtics,22200072,2022-23,2022-10-28, Celtics,1610612738, Cavaliers,1610612739
10/24/2022 Celtics at Bulls,22200047,2022-23,2022-10-24, Bulls,1610612741, Celtics,1610612738
10/22/2022 Celtics at Magic,22200030,2022-23,2022-10-22, Magic,1610612753, Celtics,1610612738
10/21/2022 Celtics at Heat,22200022,2022-23,2022-10-21, Heat,1610612748, Celtics,1610612738
10/18/2022 76ers at Celtics,22200001,2022-23,2022-10-18, Celtics,1610612738, 76ers,1610612755
04/09/2023 Hornets at Cavaliers,22201218,2022-23,2023-04-09, Cavaliers,1610612739, Hornets,1610612766
04/06/2023 Cavaliers at Magic,22201197,2022-23,2023-04-06, Magic,1610612753, Cavaliers,1610612739
04/04/2023 Cavaliers at Magic,22201178,2022-23,2023-04-04, Magic,1610612753, Cavaliers,1610612739
04/02/2023 Pacers at Cavaliers,22201173,2022-23,2023-04-02, Cavaliers,1610612739, Pacers,1610612754
03/31/2023 Knicks at Cavaliers,22201154,2022-23,2023-03-31, Cavaliers,1610612739, Knicks,1610612752
03/26/2023 Rockets at Cavaliers,22201117,2022-23,2023-03-26, Cavaliers,1610612739, Rockets,1610612745
03/23/2023 Cavaliers at Nets,22201094,2022-23,2023-03-23, Nets,1610612751, Cavaliers,1610612739
03/21/2023 Cavaliers at Nets,22201079,2022-23,2023-03-21, Nets,1610612751, Cavaliers,1610612739
03/17/2023 Wizards at Cavaliers,22201049,2022-23,2023-03-17, Cavaliers,1610612739, Wizards,1610612764
03/15/2023 76ers at Cavaliers,22201035,2022-23,2023-03-15, Cavaliers,1610612739, 76ers,1610612755
03/14/2023 Cavaliers at Hornets,22201027,2022-23,2023-03-14, Hornets,1610612766, Cavaliers,1610612739
03/12/2023 Cavaliers at Hornets,22201015,2022-23,2023-03-12, Hornets,1610612766, Cavaliers,1610612739
03/10/2023 Cavaliers at Heat,22201000,2022-23,2023-03-10, Heat,1610612748, Cavaliers,1610612739
03/08/2023 Cavaliers at Heat,22200987,2022-23,2023-03-08, Heat,1610612748, Cavaliers,1610612739
03/04/2023 Pistons at Cavaliers,22200957,2022-23,2023-03-04, Cavaliers,1610612739, Pistons,1610612765
02/26/2023 Raptors at Cavaliers,22200914,2022-23,2023-02-26, Cavaliers,1610612739, Raptors,1610612761
02/23/2023 Nuggets at Cavaliers,22200886,2022-23,2023-02-23, Cavaliers,1610612739, Nuggets,1610612743
02/15/2023 Cavaliers at 76ers,22200875,2022-23,2023-02-15, 76ers,1610612755, Cavaliers,1610612739
02/13/2023 Spurs at Cavaliers,22200858,2022-23,2023-02-13, Cavaliers,1610612739, Spurs,1610612759
02/11/2023 Bulls at Cavaliers,22200852,2022-23,2023-02-11, Cavaliers,1610612739, Bulls,1610612741
02/10/2023 Cavaliers at Pelicans,22200842,2022-23,2023-02-10, Pelicans,1610612740, Cavaliers,1610612739
02/08/2023 Pistons at Cavaliers,22200822,2022-23,2023-02-08, Cavaliers,1610612739, Pistons,1610612765
02/06/2023 Cavaliers at Wizards,22200809,2022-23,2023-02-06, Wizards,1610612764, Cavaliers,1610612739
02/05/2023 Cavaliers at Pacers,22200803,2022-23,2023-02-05, Pacers,1610612754, Cavaliers,1610612739
02/02/2023 Grizzlies at Cavaliers,22200779,2022-23,2023-02-02, Cavaliers,1610612739, Grizzlies,1610612763
01/31/2023 Heat at Cavaliers,22200764,2022-23,2023-01-31, Cavaliers,1610612739, Heat,1610612748
01/29/2023 Clippers at Cavaliers,22200754,2022-23,2023-01-29, Cavaliers,1610612739, Clippers,1610612746
01/27/2023 Cavaliers at Thunder,22200739,2022-23,2023-01-27, Thunder,1610612760, Cavaliers,1610612739
01/26/2023 Cavaliers at Rockets,22200733,2022-23,2023-01-26, Rockets,1610612745, Cavaliers,1610612739
01/24/2023 Cavaliers at Knicks,22200715,2022-23,2023-01-24, Knicks,1610612752, Cavaliers,1610612739
01/21/2023 Bucks at Cavaliers,22200695,2022-23,2023-01-21, Cavaliers,1610612739, Bucks,1610612749
01/20/2023 Warriors at Cavaliers,22200685,2022-23,2023-01-20, Cavaliers,1610612739, Warriors,1610612744
01/18/2023 Cavaliers at Grizzlies,22200672,2022-23,2023-01-18, Grizzlies,1610612763, Cavaliers,1610612739
01/16/2023 Pelicans at Cavaliers,22200658,2022-23,2023-01-16, Cavaliers,1610612739, Pelicans,1610612740
01/14/2023 Cavaliers at Timberwolves,22200645,2022-23,2023-01-14, Timberwolves,1610612750, Cavaliers,1610612739
01/12/2023 Cavaliers at Trail Blazers,22200631,2022-23,2023-01-12, Trail Blazers,1610612757, Cavaliers,1610612739
01/10/2023 Cavaliers at Jazz,22200614,2022-23,2023-01-10, Jazz,1610612762, Cavaliers,1610612739
01/08/2023 Cavaliers at Suns,22200603,2022-23,2023-01-08, Suns,1610612756, Cavaliers,1610612739
01/06/2023 Cavaliers at Nuggets,22200588,2022-23,2023-01-06, Nuggets,1610612743, Cavaliers,1610612739
01/04/2023 Suns at Cavaliers,22200565,2022-23,2023-01-04, Cavaliers,1610612739, Suns,1610612756
01/02/2023 Bulls at Cavaliers,22200552,2022-23,2023-01-02, Cavaliers,1610612739, Bulls,1610612741
12/31/2022 Cavaliers at Bulls,22200540,2022-23,2022-12-31, Bulls,1610612741, Cavaliers,1610612739
12/29/2022 Cavaliers at Pacers,22200524,2022-23,2022-12-29, Pacers,1610612754, Cavaliers,1610612739
12/26/2022 Nets at Cavaliers,22200498,2022-23,2022-12-26, Cavaliers,1610612739, Nets,1610612751
12/23/2022 Raptors at Cavaliers,22200484,2022-23,2022-12-23, Cavaliers,1610612739, Raptors,1610612761
12/21/2022 Bucks at Cavaliers,22200466,2022-23,2022-12-21, Cavaliers,1610612739, Bucks,1610612749
12/19/2022 Jazz at Cavaliers,22200452,2022-23,2022-12-19, Cavaliers,1610612739, Jazz,1610612762
12/17/2022 Mavericks at Cavaliers,22200440,2022-23,2022-12-17, Cavaliers,1610612739, Mavericks,1610612742
12/16/2022 Pacers at Cavaliers,22200431,2022-23,2022-12-16, Cavaliers,1610612739, Pacers,1610612754
12/14/2022 Cavaliers at Mavericks,22200421,2022-23,2022-12-14, Mavericks,1610612742, Cavaliers,1610612739
12/12/2022 Cavaliers at Spurs,22200406,2022-23,2022-12-12, Spurs,1610612759, Cavaliers,1610612739
12/10/2022 Thunder at Cavaliers,22200390,2022-23,2022-12-10, Cavaliers,1610612739, Thunder,1610612760
12/09/2022 Kings at Cavaliers,22200381,2022-23,2022-12-09, Cavaliers,1610612739, Kings,1610612758
12/06/2022 Lakers at Cavaliers,22200360,2022-23,2022-12-06, Cavaliers,1610612739, Lakers,1610612747
12/04/2022 Cavaliers at Knicks,22200348,2022-23,2022-12-04, Knicks,1610612752, Cavaliers,1610612739
12/02/2022 Magic at Cavaliers,22200330,2022-23,2022-12-02, Cavaliers,1610612739, Magic,1610612753
11/30/2022 76ers at Cavaliers,22200312,2022-23,2022-11-30, Cavaliers,1610612739, 76ers,1610612755
11/28/2022 Cavaliers at Raptors,22200303,2022-23,2022-11-28, Raptors,1610612761, Cavaliers,1610612739
11/27/2022 Cavaliers at Pistons,22200295,2022-23,2022-11-27, Pistons,1610612765, Cavaliers,1610612739
11/25/2022 Cavaliers at Bucks,22200280,2022-23,2022-11-25, Bucks,1610612749, Cavaliers,1610612739
11/23/2022 Trail Blazers at Cavaliers,22200261,2022-23,2022-11-23, Cavaliers,1610612739, Trail Blazers,1610612757
11/20/2022 Heat at Cavaliers,22200244,2022-23,2022-11-20, Cavaliers,1610612739, Heat,1610612748
11/18/2022 Hornets at Cavaliers,22200225,2022-23,2022-11-18, Cavaliers,1610612739, Hornets,1610612766
11/16/2022 Cavaliers at Bucks,22200216,2022-23,2022-11-16, Bucks,1610612749, Cavaliers,1610612739
11/13/2022 Timberwolves at Cavaliers,22200193,2022-23,2022-11-13, Cavaliers,1610612739, Timberwolves,1610612750
11/11/2022 Cavaliers at Warriors,22200182,2022-23,2022-11-11, Warriors,1610612744, Cavaliers,1610612739
11/09/2022 Cavaliers at Kings,22200171,2022-23,2022-11-09, Kings,1610612758, Cavaliers,1610612739
11/07/2022 Cavaliers at Clippers,22200158,2022-23,2022-11-07, Clippers,1610612746, Cavaliers,1610612739
11/06/2022 Cavaliers at Lakers,22200140,2022-23,2022-11-06, Lakers,1610612747, Cavaliers,1610612739
11/04/2022 Cavaliers at Pistons,22200120,2022-23,2022-11-04, Pistons,1610612765, Cavaliers,1610612739
10/30/2022 Knicks at Cavaliers,22200090,2022-23,2022-10-30, Cavaliers,1610612739, Knicks,1610612752
10/26/2022 Magic at Cavaliers,22200056,2022-23,2022-10-26, Cavaliers,1610612739, Magic,1610612753
10/23/2022 Wizards at Cavaliers,22200039,2022-23,2022-10-23, Cavaliers,1610612739, Wizards,1610612764
10/22/2022 Cavaliers at Bulls,22200032,2022-23,2022-10-22, Bulls,1610612741, Cavaliers,1610612739
10/19/2022 Cavaliers at Raptors,22200008,2022-23,2022-10-19, Raptors,1610612761, Cavaliers,1610612739
04/09/2023 Pelicans at Timberwolves,22201225,2022-23,2023-04-09, Timberwolves,1610612750, Pelicans,1610612740
04/07/2023 Knicks at Pelicans,22201209,2022-23,2023-04-07, Pelicans,1610612740, Knicks,1610612752
04/05/2023 Grizzlies at Pelicans,22201194,2022-23,2023-04-05, Pelicans,1610612740, Grizzlies,1610612763
04/04/2023 Kings at Pelicans,22201185,2022-23,2023-04-04, Pelicans,1610612740, Kings,1610612758
04/01/2023 Clippers at Pelicans,22201162,2022-23,2023-04-01, Pelicans,1610612740, Clippers,1610612746
03/30/2023 Pelicans at Nuggets,22201147,2022-23,2023-03-30, Nuggets,1610612743, Pelicans,1610612740
03/28/2023 Pelicans at Warriors,22201135,2022-23,2023-03-28, Warriors,1610612744, Pelicans,1610612740
03/27/2023 Pelicans at Trail Blazers,22201127,2022-23,2023-03-27, Trail Blazers,1610612757, Pelicans,1610612740
03/25/2023 Pelicans at Clippers,22201112,2022-23,2023-03-25, Clippers,1610612746, Pelicans,1610612740
03/23/2023 Hornets at Pelicans,22201095,2022-23,2023-03-23, Pelicans,1610612740, Hornets,1610612766
03/21/2023 Spurs at Pelicans,22201080,2022-23,2023-03-21, Pelicans,1610612740, Spurs,1610612759
03/19/2023 Pelicans at Rockets,22201067,2022-23,2023-03-19, Rockets,1610612745, Pelicans,1610612740
03/17/2023 Pelicans at Rockets,22201051,2022-23,2023-03-17, Rockets,1610612745, Pelicans,1610612740
03/14/2023 Lakers at Pelicans,22201030,2022-23,2023-03-14, Pelicans,1610612740, Lakers,1610612747
03/12/2023 Trail Blazers at Pelicans,22201017,2022-23,2023-03-12, Pelicans,1610612740, Trail Blazers,1610612757
03/11/2023 Thunder at Pelicans,22201011,2022-23,2023-03-11, Pelicans,1610612740, Thunder,1610612760
03/08/2023 Mavericks at Pelicans,22200988,2022-23,2023-03-08, Pelicans,1610612740, Mavericks,1610612742
03/06/2023 Pelicans at Kings,22200976,2022-23,2023-03-06, Kings,1610612758, Pelicans,1610612740
03/03/2023 Pelicans at Warriors,22200953,2022-23,2023-03-03, Warriors,1610612744, Pelicans,1610612740
03/01/2023 Pelicans at Trail Blazers,22200941,2022-23,2023-03-01, Trail Blazers,1610612757, Pelicans,1610612740
02/27/2023 Magic at Pelicans,22200922,2022-23,2023-02-27, Pelicans,1610612740, Magic,1610612753
02/25/2023 Pelicans at Knicks,22200906,2022-23,2023-02-25, Knicks,1610612752, Pelicans,1610612740
02/23/2023 Pelicans at Raptors,22200890,2022-23,2023-02-23, Raptors,1610612761, Pelicans,1610612740
02/15/2023 Pelicans at Lakers,22200882,2022-23,2023-02-15, Lakers,1610612747, Pelicans,1610612740
02/13/2023 Pelicans at Thunder,22200864,2022-23,2023-02-13, Thunder,1610612760, Pelicans,1610612740
02/05/2023 Kings at Pelicans,22200807,2022-23,2023-02-05, Pelicans,1610612740, Kings,1610612758
02/04/2023 Lakers at Pelicans,22200798,2022-23,2023-02-04, Pelicans,1610612740, Lakers,1610612747
02/02/2023 Pelicans at Mavericks,22200782,2022-23,2023-02-02, Mavericks,1610612742, Pelicans,1610612740
01/31/2023 Pelicans at Nuggets,22200768,2022-23,2023-01-31, Nuggets,1610612743, Pelicans,1610612740
01/29/2023 Pelicans at Bucks,22200755,2022-23,2023-01-29, Bucks,1610612749, Pelicans,1610612740
01/28/2023 Wizards at Pelicans,22200747,2022-23,2023-01-28, Pelicans,1610612740, Wizards,1610612764
01/25/2023 Timberwolves at Pelicans,22200724,2022-23,2023-01-25, Pelicans,1610612740, Timberwolves,1610612750
01/24/2023 Nuggets at Pelicans,22200716,2022-23,2023-01-24, Pelicans,1610612740, Nuggets,1610612743
01/22/2023 Pelicans at Heat,22200699,2022-23,2023-01-22, Heat,1610612748, Pelicans,1610612740
01/20/2023 Pelicans at Magic,22200683,2022-23,2023-01-20, Magic,1610612753, Pelicans,1610612740
01/18/2023 Heat at Pelicans,22200673,2022-23,2023-01-18, Pelicans,1610612740, Heat,1610612748
01/13/2023 Pelicans at Pistons,22200632,2022-23,2023-01-13, Pistons,1610612765, Pelicans,1610612740
01/09/2023 Pelicans at Wizards,22200605,2022-23,2023-01-09, Wizards,1610612764, Pelicans,1610612740
01/07/2023 Pelicans at Mavericks,22200593,2022-23,2023-01-07, Mavericks,1610612742, Pelicans,1610612740
01/06/2023 Nets at Pelicans,22200586,2022-23,2023-01-06, Pelicans,1610612740, Nets,1610612751
01/04/2023 Rockets at Pelicans,22200572,2022-23,2023-01-04, Pelicans,1610612740, Rockets,1610612745
01/02/2023 Pelicans at 76ers,22200554,2022-23,2023-01-02, 76ers,1610612755, Pelicans,1610612740
12/31/2022 Pelicans at Grizzlies,22200543,2022-23,2022-12-31, Grizzlies,1610612763, Pelicans,1610612740
12/30/2022 76ers at Pelicans,22200534,2022-23,2022-12-30, Pelicans,1610612740, 76ers,1610612755
12/28/2022 Timberwolves at Pelicans,22200520,2022-23,2022-12-28, Pelicans,1610612740, Timberwolves,1610612750
12/26/2022 Pacers at Pelicans,22200502,2022-23,2022-12-26, Pelicans,1610612740, Pacers,1610612754
12/23/2022 Pelicans at Thunder,22200488,2022-23,2022-12-23, Thunder,1610612760, Pelicans,1610612740
12/22/2022 Spurs at Pelicans,22200477,2022-23,2022-12-22, Pelicans,1610612740, Spurs,1610612759
12/19/2022 Bucks at Pelicans,22200457,2022-23,2022-12-19, Pelicans,1610612740, Bucks,1610612749
12/17/2022 Pelicans at Suns,22200444,2022-23,2022-12-17, Suns,1610612756, Pelicans,1610612740
12/15/2022 Pelicans at Jazz,22200426,2022-23,2022-12-15, Jazz,1610612762, Pelicans,1610612740
12/13/2022 Pelicans at Jazz,22200412,2022-23,2022-12-13, Jazz,1610612762, Pelicans,1610612740
12/11/2022 Suns at Pelicans,22200395,2022-23,2022-12-11, Pelicans,1610612740, Suns,1610612756
12/09/2022 Suns at Pelicans,22200384,2022-23,2022-12-09, Pelicans,1610612740, Suns,1610612756
12/07/2022 Pistons at Pelicans,22200371,2022-23,2022-12-07, Pelicans,1610612740, Pistons,1610612765
12/04/2022 Nuggets at Pelicans,22200344,2022-23,2022-12-04, Pelicans,1610612740, Nuggets,1610612743
12/02/2022 Pelicans at Spurs,22200333,2022-23,2022-12-02, Spurs,1610612759, Pelicans,1610612740
11/30/2022 Raptors at Pelicans,22200318,2022-23,2022-11-30, Pelicans,1610612740, Raptors,1610612761
11/28/2022 Thunder at Pelicans,22200304,2022-23,2022-11-28, Pelicans,1610612740, Thunder,1610612760
11/25/2022 Pelicans at Grizzlies,22200279,2022-23,2022-11-25, Grizzlies,1610612763, Pelicans,1610612740
11/23/2022 Pelicans at Spurs,22200269,2022-23,2022-11-23, Spurs,1610612759, Pelicans,1610612740
11/21/2022 Warriors at Pelicans,22200253,2022-23,2022-11-21, Pelicans,1610612740, Warriors,1610612744
11/16/2022 Bulls at Pelicans,22200217,2022-23,2022-11-16, Pelicans,1610612740, Bulls,1610612741
11/15/2022 Grizzlies at Pelicans,22200206,2022-23,2022-11-15, Pelicans,1610612740, Grizzlies,1610612763
11/12/2022 Rockets at Pelicans,22200191,2022-23,2022-11-12, Pelicans,1610612740, Rockets,1610612745
11/10/2022 Trail Blazers at Pelicans,22200175,2022-23,2022-11-10, Pelicans,1610612740, Trail Blazers,1610612757
11/09/2022 Pelicans at Bulls,22200166,2022-23,2022-11-09, Bulls,1610612741, Pelicans,1610612740
11/07/2022 Pelicans at Pacers,22200147,2022-23,2022-11-07, Pacers,1610612754, Pelicans,1610612740
11/04/2022 Warriors at Pelicans,22200128,2022-23,2022-11-04, Pelicans,1610612740, Warriors,1610612744
11/02/2022 Pelicans at Lakers,22200117,2022-23,2022-11-02, Lakers,1610612747, Pelicans,1610612740
10/30/2022 Pelicans at Clippers,22200088,2022-23,2022-10-30, Clippers,1610612746, Pelicans,1610612740
10/28/2022 Pelicans at Suns,22200079,2022-23,2022-10-28, Suns,1610612756, Pelicans,1610612740
10/25/2022 Mavericks at Pelicans,22200053,2022-23,2022-10-25, Pelicans,1610612740, Mavericks,1610612742
10/23/2022 Jazz at Pelicans,22200040,2022-23,2022-10-23, Pelicans,1610612740, Jazz,1610612762
10/21/2022 Pelicans at Hornets,22200017,2022-23,2022-10-21, Hornets,1610612766, Pelicans,1610612740
10/19/2022 Pelicans at Nets,22200006,2022-23,2022-10-19, Nets,1610612751, Pelicans,1610612740
04/09/2023 Pistons at Bulls,22201223,2022-23,2023-04-09, Bulls,1610612741, Pistons,1610612765
04/07/2023 Bulls at Mavericks,22201210,2022-23,2023-04-07, Mavericks,1610612742, Bulls,1610612741
04/05/2023 Bulls at Bucks,22201193,2022-23,2023-04-05, Bucks,1610612749, Bulls,1610612741
04/02/2023 Grizzlies at Bulls,22201165,2022-23,2023-04-02, Bulls,1610612741, Grizzlies,1610612763
03/31/2023 Bulls at Hornets,22201148,2022-23,2023-03-31, Hornets,1610612766, Bulls,1610612741
03/29/2023 Lakers at Bulls,22201140,2022-23,2023-03-29, Bulls,1610612741, Lakers,1610612747
03/27/2023 Bulls at Clippers,22201129,2022-23,2023-03-27, Clippers,1610612746, Bulls,1610612741
03/26/2023 Bulls at Lakers,22201114,2022-23,2023-03-26, Lakers,1610612747, Bulls,1610612741
03/24/2023 Bulls at Trail Blazers,22201104,2022-23,2023-03-24, Trail Blazers,1610612757, Bulls,1610612741
03/22/2023 76ers at Bulls,22201087,2022-23,2023-03-22, Bulls,1610612741, 76ers,1610612755
03/20/2023 Bulls at 76ers,22201072,2022-23,2023-03-20, 76ers,1610612755, Bulls,1610612741
03/18/2023 Heat at Bulls,22201060,2022-23,2023-03-18, Bulls,1610612741, Heat,1610612748
03/17/2023 Timberwolves at Bulls,22201050,2022-23,2023-03-17, Bulls,1610612741, Timberwolves,1610612750
03/15/2023 Kings at Bulls,22201037,2022-23,2023-03-15, Bulls,1610612741, Kings,1610612758
03/11/2023 Bulls at Rockets,22201009,2022-23,2023-03-11, Rockets,1610612745, Bulls,1610612741
03/08/2023 Bulls at Nuggets,22200989,2022-23,2023-03-08, Nuggets,1610612743, Bulls,1610612741
03/05/2023 Pacers at Bulls,22200963,2022-23,2023-03-05, Bulls,1610612741, Pacers,1610612754
03/03/2023 Suns at Bulls,22200950,2022-23,2023-03-03, Bulls,1610612741, Suns,1610612756
03/01/2023 Bulls at Pistons,22200934,2022-23,2023-03-01, Pistons,1610612765, Bulls,1610612741
02/28/2023 Bulls at Raptors,22200925,2022-23,2023-02-28, Raptors,1610612761, Bulls,1610612741
02/26/2023 Wizards at Bulls,22200912,2022-23,2023-02-26, Bulls,1610612741, Wizards,1610612764
02/24/2023 Nets at Bulls,22200900,2022-23,2023-02-24, Bulls,1610612741, Nets,1610612751
02/16/2023 Bucks at Bulls,22200883,2022-23,2023-02-16, Bulls,1610612741, Bucks,1610612749
02/15/2023 Bulls at Pacers,22200874,2022-23,2023-02-15, Pacers,1610612754, Bulls,1610612741
02/13/2023 Magic at Bulls,22200863,2022-23,2023-02-13, Bulls,1610612741, Magic,1610612753
02/09/2023 Bulls at Nets,22200833,2022-23,2023-02-09, Nets,1610612751, Bulls,1610612741
02/07/2023 Bulls at Grizzlies,22200819,2022-23,2023-02-07, Grizzlies,1610612763, Bulls,1610612741
02/06/2023 Spurs at Bulls,22200811,2022-23,2023-02-06, Bulls,1610612741, Spurs,1610612759
02/04/2023 Trail Blazers at Bulls,22200796,2022-23,2023-02-04, Bulls,1610612741, Trail Blazers,1610612757
02/02/2023 Hornets at Bulls,22200781,2022-23,2023-02-02, Bulls,1610612741, Hornets,1610612766
01/31/2023 Clippers at Bulls,22200766,2022-23,2023-01-31, Bulls,1610612741, Clippers,1610612746
01/28/2023 Bulls at Magic,22200744,2022-23,2023-01-28, Magic,1610612753, Bulls,1610612741
01/26/2023 Bulls at Hornets,22200732,2022-23,2023-01-26, Hornets,1610612766, Bulls,1610612741
01/24/2023 Bulls at Pacers,22200713,2022-23,2023-01-24, Pacers,1610612754, Bulls,1610612741
01/19/2023 Bulls at Pistons,22200678,2022-23,2023-01-19, Pistons,1610612765, Bulls,1610612741
01/15/2023 Warriors at Bulls,22200650,2022-23,2023-01-15, Bulls,1610612741, Warriors,1610612744
01/13/2023 Thunder at Bulls,22200636,2022-23,2023-01-13, Bulls,1610612741, Thunder,1610612760
01/11/2023 Bulls at Wizards,22200619,2022-23,2023-01-11, Wizards,1610612764, Bulls,1610612741
01/07/2023 Jazz at Bulls,22200592,2022-23,2023-01-07, Bulls,1610612741, Jazz,1610612762
01/06/2023 Bulls at 76ers,22200581,2022-23,2023-01-06, 76ers,1610612755, Bulls,1610612741
01/04/2023 Nets at Bulls,22200570,2022-23,2023-01-04, Bulls,1610612741, Nets,1610612751
12/30/2022 Pistons at Bulls,22200532,2022-23,2022-12-30, Bulls,1610612741, Pistons,1610612765
12/28/2022 Bucks at Bulls,22200519,2022-23,2022-12-28, Bulls,1610612741, Bucks,1610612749
12/26/2022 Rockets at Bulls,22200501,2022-23,2022-12-26, Bulls,1610612741, Rockets,1610612745
12/23/2022 Bulls at Knicks,22200485,2022-23,2022-12-23, Knicks,1610612752, Bulls,1610612741
12/20/2022 Bulls at Heat,22200462,2022-23,2022-12-20, Heat,1610612748, Bulls,1610612741
12/18/2022 Bulls at Timberwolves,22200449,2022-23,2022-12-18, Timberwolves,1610612750, Bulls,1610612741
12/16/2022 Knicks at Bulls,22200434,2022-23,2022-12-16, Bulls,1610612741, Knicks,1610612752
12/14/2022 Knicks at Bulls,22200418,2022-23,2022-12-14, Bulls,1610612741, Knicks,1610612752
12/10/2022 Mavericks at Bulls,22200391,2022-23,2022-12-10, Bulls,1610612741, Mavericks,1610612742
12/07/2022 Wizards at Bulls,22200367,2022-23,2022-12-07, Bulls,1610612741, Wizards,1610612764
12/04/2022 Bulls at Kings,22200350,2022-23,2022-12-04, Kings,1610612758, Bulls,1610612741
12/02/2022 Bulls at Warriors,22200336,2022-23,2022-12-02, Warriors,1610612744, Bulls,1610612741
11/30/2022 Bulls at Suns,22200321,2022-23,2022-11-30, Suns,1610612756, Bulls,1610612741
11/28/2022 Bulls at Jazz,22200306,2022-23,2022-11-28, Jazz,1610612762, Bulls,1610612741
11/25/2022 Bulls at Thunder,22200281,2022-23,2022-11-25, Thunder,1610612760, Bulls,1610612741
11/23/2022 Bulls at Bucks,22200267,2022-23,2022-11-23, Bucks,1610612749, Bulls,1610612741
11/18/2022 Magic at Bulls,22200227,2022-23,2022-11-18, Bulls,1610612741, Magic,1610612753
11/13/2022 Nuggets at Bulls,22200196,2022-23,2022-11-13, Bulls,1610612741, Nuggets,1610612743
11/07/2022 Raptors at Bulls,22200151,2022-23,2022-11-07, Bulls,1610612741, Raptors,1610612761
11/06/2022 Bulls at Raptors,22200141,2022-23,2022-11-06, Raptors,1610612761, Bulls,1610612741
11/02/2022 Hornets at Bulls,22200111,2022-23,2022-11-02, Bulls,1610612741, Hornets,1610612766
11/01/2022 Bulls at Nets,22200103,2022-23,2022-11-01, Nets,1610612751, Bulls,1610612741
10/29/2022 76ers at Bulls,22200084,2022-23,2022-10-29, Bulls,1610612741, 76ers,1610612755
10/28/2022 Bulls at Spurs,22200077,2022-23,2022-10-28, Spurs,1610612759, Bulls,1610612741
10/26/2022 Pacers at Bulls,22200061,2022-23,2022-10-26, Bulls,1610612741, Pacers,1610612754
10/21/2022 Bulls at Wizards,22200019,2022-23,2022-10-21, Wizards,1610612764, Bulls,1610612741
10/19/2022 Bulls at Heat,22200007,2022-23,2022-10-19, Heat,1610612748, Bulls,1610612741
04/09/2023 Spurs at Mavericks,22201224,2022-23,2023-04-09, Mavericks,1610612742, Spurs,1610612759
04/05/2023 Kings at Mavericks,22201195,2022-23,2023-04-05, Mavericks,1610612742, Kings,1610612758
04/01/2023 Mavericks at Heat,22201161,2022-23,2023-04-01, Heat,1610612748, Mavericks,1610612742
03/29/2023 Mavericks at 76ers,22201139,2022-23,2023-03-29, 76ers,1610612755, Mavericks,1610612742
03/27/2023 Mavericks at Pacers,22201123,2022-23,2023-03-27, Pacers,1610612754, Mavericks,1610612742
03/26/2023 Mavericks at Hornets,22201113,2022-23,2023-03-26, Hornets,1610612766, Mavericks,1610612742
03/24/2023 Hornets at Mavericks,22201101,2022-23,2023-03-24, Mavericks,1610612742, Hornets,1610612766
03/22/2023 Warriors at Mavericks,22201086,2022-23,2023-03-22, Mavericks,1610612742, Warriors,1610612744
03/20/2023 Mavericks at Grizzlies,22201075,2022-23,2023-03-20, Grizzlies,1610612763, Mavericks,1610612742
03/17/2023 Mavericks at Lakers,22201054,2022-23,2023-03-17, Lakers,1610612747, Mavericks,1610612742
03/15/2023 Mavericks at Spurs,22201040,2022-23,2023-03-15, Spurs,1610612759, Mavericks,1610612742
03/13/2023 Grizzlies at Mavericks,22201023,2022-23,2023-03-13, Mavericks,1610612742, Grizzlies,1610612763
03/11/2023 Mavericks at Grizzlies,22201010,2022-23,2023-03-11, Grizzlies,1610612763, Mavericks,1610612742
03/07/2023 Jazz at Mavericks,22200983,2022-23,2023-03-07, Mavericks,1610612742, Jazz,1610612762
03/05/2023 Suns at Mavericks,22200962,2022-23,2023-03-05, Mavericks,1610612742, Suns,1610612756
