HOME_TEAM_ID,GAME_ID,SEASON,HOME_W,HOME_LAST_GAME_OE,HOME_LAST_GAME_HOME_WIN_PCTG,HOME_NUM_REST_DAYS,HOME_LAST_GAME_AWAY_WIN_PCTG,HOME_LAST_GAME_TOTAL_WIN_PCTG,HOME_LAST_GAME_ROLLING_SCORING_MARGIN,HOME_LAST_GAME_ROLLING_OE,HOME_LAST_GAME_FG_PCT,HOME_LAST_GAME_TOT_REB,HOME_LAST_GAME_TURNOVERS,AWAY_TEAM_ID,AWAY_LAST_GAME_OE,AWAY_LAST_GAME_HOME_WIN_PCTG,AWAY_NUM_REST_DAYS,AWAY_LAST_GAME_AWAY_WIN_PCTG,AWAY_LAST_GAME_TOTAL_WIN_PCTG,AWAY_LAST_GAME_ROLLING_SCORING_MARGIN,AWAY_LAST_GAME_ROLLING_OE,AWAY_LAST_GAME_FG_PCT,AWAY_LAST_GAME_TOT_REB,AWAY_LAST_GAME_TURNOVERS
1610612749,22200561,2022-23,1,0.4666666666666667,0.0,7.0,,123.8,-6.666666666666667,0.5099206349206349,0.354,49.0,16.0,1610612764,0.6124031007751938,,7.0,1.0,250.75,22.333333333333332,0.6206844834751811,0.532,63.0,18.0
1610612749,22200583,2022-23,0,0.4728682170542636,,7.0,1.0,117.13513513513513,-3.3333333333333335,0.5147911977994499,0.398,83.0,28.0,1610612766,0.5206611570247934,0.0,7.0,,256.4054054054054,-7.333333333333333,0.5665076485475599,0.404,47.0,12.0
1610612749,22200657,2022-23,1,0.5309734513274337,,7.0,0.0,103.26190476190476,-4.333333333333333,0.5414897954289278,0.405,43.0,10.0,1610612754,0.4812030075187969,0.0,7.0,,136.25581395348837,-8.666666666666666,0.5324487935593359,0.369,61.0,20.0
1610612749,22200665,2022-23,1,0.625,1.0,7.0,,100.86046511627907,-3.0,0.5519911504424778,0.527,49.0,14.0,1610612761,0.5652173913043478,,7.0,1.0,193.52380952380952,0.3333333333333333,0.5700518081535443,0.396,60.0,6.0
1610612749,22200723,2022-23,1,0.6549295774647887,,7.0,1.0,94.32608695652173,5.333333333333333,0.59592987267758,0.561,57.0,19.0,1610612743,0.5892857142857143,,7.0,1.0,46.59574468085106,7.333333333333333,0.6177266373256741,0.488,39.0,12.0
1610612749,22200755,2022-23,1,0.6363636363636364,,7.0,1.0,90.4375,12.666666666666666,0.5910371318822022,0.531,62.0,16.0,1610612740,0.5217391304347826,0.0,7.0,,24.897959183673468,-6.666666666666667,0.5283289978942153,0.424,47.0,10.0
1610612749,22200767,2022-23,1,0.6504065040650406,1.0,7.0,,88.61224489795919,14.333333333333334,0.589529440748953,0.552,63.0,12.0,1610612766,0.603448275862069,1.0,7.0,,193.69387755102042,-3.6666666666666665,0.5415805129766693,0.542,51.0,19.0
1610612749,22200784,2022-23,1,0.5126050420168067,1.0,7.0,,86.86,14.666666666666666,0.5997917274818279,0.41,72.0,12.0,1610612746,0.5350877192982456,,7.0,1.0,61.18867924528302,-3.6666666666666665,0.5458140118482325,0.398,46.0,8.0
1610612749,22200797,2022-23,1,0.5092592592592593,1.0,7.0,,85.17647058823529,11.666666666666666,0.557423601780369,0.433,64.0,10.0,1610612748,0.5575221238938053,,7.0,0.0,75.9423076923077,-1.3333333333333333,0.5576661047899986,0.448,41.0,11.0
1610612749,22200869,2022-23,1,0.6083333333333333,,7.0,1.0,79.05454545454545,13.666666666666666,0.5982350374351201,0.5,55.0,11.0,1610612738,0.5982142857142857,1.0,7.0,,9.857142857142858,9.333333333333334,0.5900886789044684,0.443,60.0,11.0
